Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2015-11-09 00:00:00-05:00,94.64006895502338,95.01766351172475,94.53219067510479,94.97270965576172,32000.0,0.0,0.0,0.0
2015-11-11 00:00:00-05:00,94.28945497526612,94.55916440491849,93.57922654557757,93.58821868896484,36400.0,0.0,0.0,0.0
2015-11-13 00:00:00-05:00,93.49829842953329,93.49829842953329,92.29361210747004,92.3295669555664,41000.0,0.0,0.0,0.0
2015-11-15 00:00:00-05:00,92.20372819144173,93.57923126220703,92.08685775749953,93.57923126220703,33800.0,0.0,0.0,0.0
2015-11-17 00:00:00-05:00,94.20851825137166,95.22441066422164,93.9478010426239,95.19744110107422,32100.0,0.0,0.0,0.0
2015-11-19 00:00:00-05:00,95.65597926389137,95.93467399708166,95.52112453980065,95.74588012695312,55400.0,0.0,0.0,0.0
2015-11-21 00:00:00-05:00,,,,,,,,
2015-11-23 00:00:00-05:00,95.1435253099375,95.79980770413168,94.82886889772142,95.65596771240234,54300.0,0.0,0.0,0.0
2015-11-25 00:00:00-05:00,95.88073012759617,95.8897222711582,95.69193626676832,95.75486755371094,22200.0,0.0,0.0,0.0
2015-11-27 00:00:00-05:00,95.95265895946402,95.95265895946402,95.63799564804211,95.79981994628906,29300.0,0.0,0.0,0.0
2015-11-29 00:00:00-05:00,96.06051975402298,96.06051975402298,95.20645141601562,95.20645141601562,29600.0,0.0,0.0,0.0
2015-12-01 00:00:00-05:00,96.34818994946158,96.4111212176202,95.29633581352739,95.43119049072266,126400.0,0.0,0.0,0.0
2015-12-03 00:00:00-05:00,94.43328709620997,96.06051498657888,94.2085315595736,95.95263671875,40000.0,0.0,0.0,0.0
2015-12-05 00:00:00-05:00,,,,,,,,
2015-12-07 00:00:00-05:00,94.63107776239058,95.42221482137627,94.51420048778252,95.20645141601562,30400.0,0.0,0.0,0.0
2015-12-09 00:00:00-05:00,94.48723825741742,95.09857366924506,94.1725818378728,94.44229125976562,42300.0,0.0,0.0,0.0
2015-12-11 00:00:00-05:00,93.54325289525639,93.60618416833165,92.45543011082135,92.63523864746094,52500.0,0.0,0.0,0.0
2015-12-13 00:00:00-05:00,92.82406522413899,93.07579040527344,91.70028719479106,93.07579040527344,35700.0,0.0,0.0,0.0
2015-12-15 00:00:00-05:00,94.667031545264,95.37725298089038,93.79497899542586,95.17947387695312,61500.0,0.0,0.0,0.0
2015-12-17 00:00:00-05:00,93.7683402860853,93.7683402860853,92.08906848617363,92.09809875488281,135100.0,0.0,0.0,0.0
2015-12-19 00:00:00-05:00,,,,,,,,
