Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-11-08 00:00:00-05:00,1.125,1.1399999856948853,1.1200000047683716,1.1200000047683716,17363.0,0.0,0.0
2024-11-10 00:00:00-05:00,1.1399999856948853,1.1399999856948853,1.1349999904632568,1.1349999904632568,3989.0,0.0,0.0
2024-11-12 00:00:00-05:00,1.1200000047683716,1.1200000047683716,1.1100000143051147,1.1150000095367432,3711.0,0.0,0.0
2024-11-14 00:00:00-05:00,1.1349999904632568,1.149999976158142,1.1299999952316284,1.1349999904632568,45416.0,0.0,0.0
2024-11-16 00:00:00-05:00,,,,,,,
2024-11-18 00:00:00-05:00,1.125,1.1399999856948853,1.1200000047683716,1.1399999856948853,29672.0,0.0,0.0
2024-11-20 00:00:00-05:00,1.1200000047683716,1.125,1.1100000143051147,1.1100000143051147,5464.0,0.0,0.0
2024-11-22 00:00:00-05:00,1.0950000286102295,1.100000023841858,1.090000033378601,1.100000023841858,5104.0,0.0,0.0
2024-11-24 00:00:00-05:00,1.1200000047683716,1.1200000047683716,1.1150000095367432,1.1150000095367432,1145.0,0.0,0.0
2024-11-26 00:00:00-05:00,1.0750000476837158,1.100000023841858,1.0750000476837158,1.0950000286102295,20525.0,0.0,0.0
2024-11-28 00:00:00-05:00,1.125,1.1299999952316284,1.1200000047683716,1.1200000047683716,4923.0,0.0,0.0
2024-11-30 00:00:00-05:00,,,,,,,
2024-12-02 00:00:00-05:00,1.1349999904632568,1.149999976158142,1.1349999904632568,1.1399999856948853,4783.0,0.0,0.0
2024-12-04 00:00:00-05:00,1.1299999952316284,1.1299999952316284,1.1100000143051147,1.125,10995.0,0.0,0.0
2024-12-06 00:00:00-05:00,1.1399999856948853,1.1399999856948853,1.1100000143051147,1.1100000143051147,14493.0,0.0,0.0
2024-12-08 00:00:00-05:00,1.1799999475479126,1.190000057220459,1.1699999570846558,1.1799999475479126,15350.0,0.0,0.0
2024-12-10 00:00:00-05:00,1.2000000476837158,1.2000000476837158,1.1699999570846558,1.1799999475479126,7613.0,0.0,0.0
2024-12-12 00:00:00-05:00,1.1699999570846558,1.1699999570846558,1.159999966621399,1.1649999618530273,4178.0,0.0,0.0
2024-12-14 00:00:00-05:00,,,,,,,
2024-12-16 00:00:00-05:00,1.1399999856948853,1.149999976158142,1.1399999856948853,1.1449999809265137,24254.0,0.0,0.0
2024-12-18 00:00:00-05:00,1.1299999952316284,1.1399999856948853,1.1299999952316284,1.1349999904632568,0.0,0.0,0.0
2024-12-20 00:00:00-05:00,1.1950000524520874,1.1950000524520874,1.1799999475479126,1.190000057220459,43156.0,0.0,0.0
