Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-11-08 11:30:00-05:00,0.8295000195503235,0.8295000195503235,0.8295000195503235,0.8295000195503235,0,0.0,0.0
2024-11-08 14:30:00-05:00,0.7699999809265137,0.7699999809265137,0.7699999809265137,0.7699999809265137,0,0.0,0.0
2024-11-11 09:30:00-05:00,0.8295000195503235,0.8295000195503235,0.8295000195503235,0.8295000195503235,0,0.0,0.0
2024-11-11 14:30:00-05:00,0.7799999713897705,0.7799999713897705,0.7799999713897705,0.7799999713897705,0,0.0,0.0
2024-11-12 09:30:00-05:00,0.8274999856948853,0.8399999737739563,0.8274999856948853,0.8399999737739563,223,0.0,0.0
2024-11-13 09:30:00-05:00,0.8199999928474426,0.8199999928474426,0.8199999928474426,0.8199999928474426,2428,0.0,0.0
2024-11-14 10:30:00-05:00,0.8359000086784363,0.8359000086784363,0.8359000086784363,0.8359000086784363,250,0.0,0.0
2024-11-14 11:30:00-05:00,0.8355000019073486,0.8355000019073486,0.8355000019073486,0.8355000019073486,100,0.0,0.0
2024-11-14 14:30:00-05:00,0.8199999928474426,0.8199999928474426,0.8199999928474426,0.8199999928474426,0,0.0,0.0
2024-11-15 12:30:00-05:00,0.8378999829292297,0.8378999829292297,0.8378999829292297,0.8378999829292297,1030,0.0,0.0
2024-11-15 14:30:00-05:00,0.8399999737739563,0.8399999737739563,0.8399999737739563,0.8399999737739563,0,0.0,0.0
2024-11-18 09:30:00-05:00,0.765999972820282,0.765999972820282,0.765999972820282,0.765999972820282,4468,0.0,0.0
2024-11-18 14:30:00-05:00,0.7699999809265137,0.7699999809265137,0.7699999809265137,0.7699999809265137,0,0.0,0.0
2024-11-19 10:30:00-05:00,0.7663000226020813,0.7663000226020813,0.7663000226020813,0.7663000226020813,100,0.0,0.0
2024-11-19 12:30:00-05:00,0.8374000191688538,0.8374000191688538,0.8374000191688538,0.8374000191688538,516,0.0,0.0
2024-11-19 14:30:00-05:00,0.8299999833106995,0.8299999833106995,0.8299999833106995,0.8299999833106995,0,0.0,0.0
2024-11-20 13:30:00-05:00,0.8367999792098999,0.8367999792098999,0.8367999792098999,0.8367999792098999,3000,0.0,0.0
2024-11-20 14:30:00-05:00,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0,0.0,0.0
2024-11-21 09:30:00-05:00,0.8100000023841858,0.8100000023841858,0.8100000023841858,0.8100000023841858,1995,0.0,0.0
2024-11-21 11:30:00-05:00,0.8367999792098999,0.8367999792098999,0.8367999792098999,0.8367999792098999,200,0.0,0.0
2024-11-21 14:30:00-05:00,0.8399999737739563,0.8399999737739563,0.8399999737739563,0.8399999737739563,0,0.0,0.0
2024-11-22 09:30:00-05:00,0.800000011920929,0.8370000123977661,0.800000011920929,0.8370000123977661,1913,0.0,0.0
2024-11-22 12:30:00-05:00,0.7800999879837036,0.7800999879837036,0.7800999879837036,0.7800999879837036,461,0.0,0.0
2024-11-25 09:30:00-05:00,0.8399999737739563,0.8399999737739563,0.8399999737739563,0.8399999737739563,0,0.0,0.0
2024-11-25 12:30:00-05:00,0.8320000171661377,0.8320000171661377,0.8320000171661377,0.8320000171661377,697,0.0,0.0
2024-11-25 14:30:00-05:00,0.7900000214576721,0.7900000214576721,0.7900000214576721,0.7900000214576721,354,0.0,0.0
2024-11-26 14:30:00-05:00,0.7804999947547913,0.7804999947547913,0.7799999713897705,0.7804999947547913,3629,0.0,0.0
2024-11-26 15:30:00-05:00,0.7804999947547913,0.7804999947547913,0.7804999947547913,0.7804999947547913,4467,0.0,0.0
2024-11-27 09:30:00-05:00,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0,0.0,0.0
2024-11-27 10:30:00-05:00,0.8295000195503235,0.8295000195503235,0.8295000195503235,0.8295000195503235,965,0.0,0.0
2024-11-29 10:30:00-05:00,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,400,0.0,0.0
2024-11-29 11:30:00-05:00,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,1100,0.0,0.0
2024-12-02 11:30:00-05:00,0.8100000023841858,0.8100000023841858,0.800000011920929,0.800000011920929,766,0.0,0.0
2024-12-02 14:30:00-05:00,0.8199999928474426,0.8199999928474426,0.8199999928474426,0.8199999928474426,0,0.0,0.0
2024-12-03 10:30:00-05:00,0.8180000185966492,0.8180000185966492,0.8180000185966492,0.8180000185966492,2258,0.0,0.0
2024-12-03 14:30:00-05:00,0.8299999833106995,0.8299999833106995,0.8299999833106995,0.8299999833106995,0,0.0,0.0
2024-12-04 09:30:00-05:00,0.8769999742507935,0.8769999742507935,0.8700000047683716,0.8700000047683716,2367,0.0,0.0
2024-12-04 11:30:00-05:00,0.8600000143051147,0.8600000143051147,0.8600000143051147,0.8600000143051147,1383,0.0,0.0
2024-12-04 12:30:00-05:00,0.8600000143051147,0.8600000143051147,0.8600000143051147,0.8600000143051147,668,0.0,0.0
2024-12-04 14:30:00-05:00,0.8500000238418579,0.8500000238418579,0.8500000238418579,0.8500000238418579,2813,0.0,0.0
2024-12-05 09:30:00-05:00,0.8600000143051147,0.8600000143051147,0.8500000238418579,0.8500000238418579,0,0.0,0.0
2024-12-05 11:30:00-05:00,0.8500000238418579,0.8675000071525574,0.8500000238418579,0.8675000071525574,9079,0.0,0.0
2024-12-05 13:30:00-05:00,0.8675000071525574,0.8675000071525574,0.8675000071525574,0.8675000071525574,229,0.0,0.0
2024-12-05 14:30:00-05:00,0.8700000047683716,0.8700000047683716,0.8675000071525574,0.8675000071525574,11655,0.0,0.0
2024-12-06 09:30:00-05:00,0.8700000047683716,0.8799999952316284,0.8700000047683716,0.8799999952316284,0,0.0,0.0
2024-12-06 12:30:00-05:00,0.8600000143051147,0.8600000143051147,0.8600000143051147,0.8600000143051147,1350,0.0,0.0
2024-12-06 15:30:00-05:00,0.8600000143051147,0.8600000143051147,0.8600000143051147,0.8600000143051147,10694,0.0,0.0
2024-12-09 14:30:00-05:00,0.8700000047683716,0.8700000047683716,0.8700000047683716,0.8700000047683716,0,0.0,0.0
2024-12-10 09:30:00-05:00,0.8697999715805054,0.8697999715805054,0.8697999715805054,0.8697999715805054,100,0.0,0.0
2024-12-10 10:30:00-05:00,0.8675000071525574,0.8697999715805054,0.8675000071525574,0.8697999715805054,12000,0.0,0.0
2024-12-10 13:30:00-05:00,0.8662999868392944,0.8662999868392944,0.8662999868392944,0.8662999868392944,1000,0.0,0.0
