Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-11-08 00:00:00-05:00,5.329999923706055,5.329999923706055,5.273900032043457,5.320000171661377,8346.0,0.0,0.0
2024-11-10 00:00:00-05:00,5.434999942779541,5.449999809265137,5.375,5.380000114440918,9416.0,0.0,0.0
2024-11-12 00:00:00-05:00,4.7769999504089355,4.84499979019165,4.75,4.840000152587891,24591.0,0.0,0.0
2024-11-14 00:00:00-05:00,4.889999866485596,4.900000095367432,4.849999904632568,4.880000114440918,4432.0,0.0,0.0
2024-11-16 00:00:00-05:00,,,,,,,
2024-11-18 00:00:00-05:00,5.170000076293945,5.179999828338623,5.079999923706055,5.079999923706055,6742.0,0.0,0.0
2024-11-20 00:00:00-05:00,5.239999771118164,5.269999980926514,5.210000038146973,5.210000038146973,5495.0,0.0,0.0
2024-11-22 00:00:00-05:00,5.179999828338623,5.190000057220459,5.139999866485596,5.170000076293945,11658.0,0.0,0.0
2024-11-24 00:00:00-05:00,5.320000171661377,5.324999809265137,5.28000020980835,5.309999942779541,5942.0,0.0,0.0
2024-11-26 00:00:00-05:00,6.383999824523926,6.46999979019165,6.349999904632568,6.449999809265137,28246.0,0.0,0.0
2024-11-28 00:00:00-05:00,6.46999979019165,6.650000095367432,6.369999885559082,6.583499908447266,57083.0,0.0,0.0
2024-11-30 00:00:00-05:00,,,,,,,
2024-12-02 00:00:00-05:00,6.599999904632568,6.659999847412109,6.570000171661377,6.599999904632568,14676.0,0.0,0.0
2024-12-04 00:00:00-05:00,6.510000228881836,6.610000133514404,6.5,6.599999904632568,5811.0,0.0,0.0
2024-12-06 00:00:00-05:00,6.980000019073486,7.0,6.960000038146973,6.994999885559082,15218.0,0.0,0.0
2024-12-08 00:00:00-05:00,7.28000020980835,7.300000190734863,7.099999904632568,7.199999809265137,27274.0,0.0,0.0
2024-12-10 00:00:00-05:00,7.619999885559082,7.670000076293945,7.570000171661377,7.590000152587891,65723.0,0.0,0.0
2024-12-12 00:00:00-05:00,7.639999866485596,7.800000190734863,7.639999866485596,7.739999771118164,16652.0,0.0,0.0
2024-12-14 00:00:00-05:00,,,,,,,
2024-12-16 00:00:00-05:00,7.639999866485596,7.690000057220459,7.599999904632568,7.630000114440918,9991.0,0.0,0.0
2024-12-18 00:00:00-05:00,7.179999828338623,7.179999828338623,7.050000190734863,7.074999809265137,22370.0,0.0,0.0
2024-12-20 00:00:00-05:00,6.96999979019165,7.070000171661377,6.925000190734863,7.050000190734863,26938.0,0.0,0.0
2024-12-22 00:00:00-05:00,7.110000133514404,7.150000095367432,7.085000038146973,7.090000152587891,13192.0,0.0,0.0
2024-12-24 00:00:00-05:00,7.21999979019165,7.380000114440918,7.179999828338623,7.264999866485596,22951.0,0.0,0.0
2024-12-26 00:00:00-05:00,6.929999828338623,6.940000057220459,6.860000133514404,6.900000095367432,11228.0,0.0,0.0
2024-12-28 00:00:00-05:00,,,,,,,
2024-12-30 00:00:00-05:00,7.190000057220459,7.380000114440918,7.190000057220459,7.380000114440918,33673.0,0.0,0.0
2025-01-01 00:00:00-05:00,7.139999866485596,7.139999866485596,7.044899940490723,7.130000114440918,41914.0,0.0,0.0
2025-01-03 00:00:00-05:00,7.050000190734863,7.099999904632568,7.03000020980835,7.079999923706055,36931.0,0.0,0.0
2025-01-05 00:00:00-05:00,6.829999923706055,6.829999923706055,6.760000228881836,6.769999980926514,5170.0,0.0,0.0
2025-01-07 00:00:00-05:00,6.78000020980835,6.840000152587891,6.75,6.760000228881836,16042.0,0.0,0.0
2025-01-09 00:00:00-05:00,6.570000171661377,6.599999904632568,6.500100135803223,6.579999923706055,8314.0,0.0,0.0
2025-01-11 00:00:00-05:00,,,,,,,
2025-01-13 00:00:00-05:00,6.684999942779541,6.684999942779541,6.539999961853027,6.650000095367432,16860.0,0.0,0.0
2025-01-15 00:00:00-05:00,6.519999980926514,6.519999980926514,6.409999847412109,6.440000057220459,11708.0,0.0,0.0
2025-01-17 00:00:00-05:00,7.139999866485596,7.139999866485596,7.019999980926514,7.070000171661377,16026.0,0.0,0.0
2025-01-19 00:00:00-05:00,,,,,,,
2025-01-21 00:00:00-05:00,6.880000114440918,6.917900085449219,6.829999923706055,6.880000114440918,10135.0,0.0,0.0
2025-01-23 00:00:00-05:00,7.059999942779541,7.110000133514404,7.045000076293945,7.09499979019165,3345.0,0.0,0.0
2025-01-25 00:00:00-05:00,,,,,,,
2025-01-27 00:00:00-05:00,7.505000114440918,7.75,7.505000114440918,7.559999942779541,32077.0,0.0,0.0
2025-01-29 00:00:00-05:00,7.940000057220459,7.940000057220459,7.769999980926514,7.809999942779541,20785.0,0.0,0.0
2025-01-31 00:00:00-05:00,8.069999694824219,8.09000015258789,8.0,8.050000190734863,7301.0,0.0,0.0
2025-02-02 00:00:00-05:00,8.34000015258789,8.34000015258789,8.0600004196167,8.0600004196167,27580.0,0.0,0.0
