Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-11-08 00:00:00-05:00,3.2699999809265137,3.299999952316284,3.265000104904175,3.2950000762939453,47941.0,0.0,0.0
2024-11-10 00:00:00-05:00,3.3550000190734863,3.390000104904175,3.3450000286102295,3.382499933242798,58686.0,0.0,0.0
2024-11-12 00:00:00-05:00,3.140000104904175,3.1449999809265137,3.119999885559082,3.134999990463257,45454.0,0.0,0.0
2024-11-14 00:00:00-05:00,2.6500000953674316,2.6700000762939453,2.619999885559082,2.630000114440918,69196.0,0.0,0.0
2024-11-16 00:00:00-05:00,,,,,,,
2024-11-18 00:00:00-05:00,2.5450000762939453,2.559999942779541,2.5399999618530273,2.5399999618530273,39190.0,0.0,0.0
2024-11-20 00:00:00-05:00,2.430000066757202,2.450000047683716,2.4200000762939453,2.430000066757202,35167.0,0.0,0.0
2024-11-22 00:00:00-05:00,2.515000104904175,2.559999942779541,2.509999990463257,2.549999952316284,68448.0,0.0,0.0
2024-11-24 00:00:00-05:00,2.5199999809265137,2.5350000858306885,2.505000114440918,2.509999990463257,53979.0,0.0,0.0
2024-11-26 00:00:00-05:00,2.555000066757202,2.579900026321411,2.555000066757202,2.559999942779541,54108.0,0.0,0.0
2024-11-28 00:00:00-05:00,2.6449999809265137,2.6600000858306885,2.5899999141693115,2.615000009536743,92667.0,0.0,0.0
2024-11-30 00:00:00-05:00,,,,,,,
2024-12-02 00:00:00-05:00,2.4649999141693115,2.484999895095825,2.4649999141693115,2.4700000286102295,51768.0,0.0,0.0
2024-12-04 00:00:00-05:00,2.3450000286102295,2.359999895095825,2.3399999141693115,2.359999895095825,61333.0,0.0,0.0
2024-12-06 00:00:00-05:00,2.3949999809265137,2.424999952316284,2.390000104904175,2.4149999618530273,71984.0,0.0,0.0
2024-12-08 00:00:00-05:00,2.4049999713897705,2.4198999404907227,2.3949999809265137,2.4000000953674316,47243.0,0.0,0.0
2024-12-10 00:00:00-05:00,2.5399999618530273,2.5399999618530273,2.509999990463257,2.5199999809265137,71002.0,0.0,0.0
2024-12-12 00:00:00-05:00,2.509999990463257,2.5899999141693115,2.509999990463257,2.565000057220459,174411.0,0.0,0.0
2024-12-14 00:00:00-05:00,,,,,,,
2024-12-16 00:00:00-05:00,2.4600000381469727,2.5199999809265137,2.424999952316284,2.505000114440918,148259.0,0.0,0.0
2024-12-18 00:00:00-05:00,2.2100000381469727,2.2200000286102295,2.190000057220459,2.190000057220459,89193.0,0.0,0.0
2024-12-20 00:00:00-05:00,2.2300000190734863,2.244999885559082,2.200000047683716,2.2300000190734863,142004.0,0.0,0.0
2024-12-22 00:00:00-05:00,2.200000047683716,2.2200000286102295,2.184999942779541,2.184999942779541,59768.0,0.0,0.0
2024-12-24 00:00:00-05:00,2.1549999713897705,2.1700000762939453,2.140000104904175,2.1700000762939453,63634.0,0.0,0.0
2024-12-26 00:00:00-05:00,2.194999933242798,2.200000047683716,2.180000066757202,2.200000047683716,49851.0,0.0,0.0
2024-12-28 00:00:00-05:00,,,,,,,
2024-12-30 00:00:00-05:00,2.189300060272217,2.189300060272217,2.140000104904175,2.140000104904175,113654.0,0.0,0.0
2025-01-01 00:00:00-05:00,2.184999942779541,2.190000057220459,2.119999885559082,2.1500000953674316,102907.0,0.0,0.0
2025-01-03 00:00:00-05:00,2.255000114440918,2.259999990463257,2.200000047683716,2.2049999237060547,102486.0,0.0,0.0
2025-01-05 00:00:00-05:00,2.1900999546051025,2.194999933242798,2.130000114440918,2.130000114440918,103066.0,0.0,0.0
2025-01-07 00:00:00-05:00,2.0199999809265137,2.0350000858306885,2.0111000537872314,2.0350000858306885,49053.0,0.0,0.0
2025-01-09 00:00:00-05:00,1.9199999570846558,1.940000057220459,1.9199999570846558,1.9299999475479126,83923.0,0.0,0.0
2025-01-11 00:00:00-05:00,,,,,,,
2025-01-13 00:00:00-05:00,2.125,2.25,2.119999885559082,2.244999885559082,297621.0,0.0,0.0
2025-01-15 00:00:00-05:00,2.200000047683716,2.240000009536743,2.194999933242798,2.2149999141693115,187762.0,0.0,0.0
2025-01-17 00:00:00-05:00,2.2149999141693115,2.2200000286102295,2.184999942779541,2.200000047683716,110706.0,0.0,0.0
2025-01-19 00:00:00-05:00,,,,,,,
2025-01-21 00:00:00-05:00,2.569999933242798,2.630000114440918,2.5611000061035156,2.619999885559082,251246.0,0.0,0.0
2025-01-23 00:00:00-05:00,2.460099935531616,2.4749999046325684,2.4549999237060547,2.4749999046325684,84939.0,0.0,0.0
2025-01-25 00:00:00-05:00,,,,,,,
2025-01-27 00:00:00-05:00,2.444999933242798,2.490000009536743,2.430000066757202,2.4700000286102295,94763.0,0.0,0.0
2025-01-29 00:00:00-05:00,2.575000047683716,2.575000047683716,2.515000104904175,2.5250000953674316,37608.0,0.0,0.0
2025-01-31 00:00:00-05:00,2.5899999141693115,2.640000104904175,2.5899999141693115,2.609999895095825,82030.0,0.0,0.0
2025-02-02 00:00:00-05:00,2.424999952316284,2.450000047683716,2.4200000762939453,2.449700117111206,62743.0,0.0,0.0
2025-02-04 00:00:00-05:00,2.684999942779541,2.740000009536743,2.684999942779541,2.7100000381469727,86239.0,0.0,0.0
2025-02-06 00:00:00-05:00,2.3949999809265137,2.4600000381469727,2.384999990463257,2.4549999237060547,95666.0,0.0,0.0
2025-02-08 00:00:00-05:00,,,,,,,
2025-02-10 00:00:00-05:00,2.1898999214172363,2.190000057220459,2.1700000762939453,2.184999942779541,42089.0,0.0,0.0
2025-02-12 00:00:00-05:00,2.3299999237060547,2.3499999046325684,2.3201000690460205,2.3499999046325684,75300.0,0.0,0.0
2025-02-14 00:00:00-05:00,2.375,2.380000114440918,2.359999895095825,2.380000114440918,34928.0,0.0,0.0
2025-02-16 00:00:00-05:00,,,,,,,
2025-02-18 00:00:00-05:00,2.3499999046325684,2.369999885559082,2.3399999141693115,2.369999885559082,27462.0,0.0,0.0
2025-02-20 00:00:00-05:00,2.174999952316284,2.1754000186920166,2.1600000858306885,2.1600000858306885,25248.0,0.0,0.0
2025-02-22 00:00:00-05:00,,,,,,,
2025-02-24 00:00:00-05:00,2.075000047683716,2.0792999267578125,2.0299999713897705,2.0299999713897705,93300.0,0.0,0.0
2025-02-26 00:00:00-05:00,1.965000033378601,1.968999981880188,1.9299999475479126,1.940000057220459,120159.0,0.0,0.0
2025-02-28 00:00:00-05:00,2.005000114440918,2.0250000953674316,2.003200054168701,2.015000104904175,52364.0,0.0,0.0
2025-03-02 00:00:00-05:00,1.909999966621399,1.9199999570846558,1.899999976158142,1.9149999618530273,99702.0,0.0,0.0
2025-03-04 00:00:00-05:00,1.8550000190734863,1.8700000047683716,1.850000023841858,1.8650000095367432,42814.0,0.0,0.0
2025-03-06 00:00:00-05:00,1.9006999731063843,1.9098999500274658,1.8849999904632568,1.8849999904632568,30750.0,0.0,0.0
2025-03-08 00:00:00-05:00,,,,,,,
2025-03-10 00:00:00-04:00,1.6898000240325928,1.7100000381469727,1.6898000240325928,1.690000057220459,38780.0,0.0,0.0
2025-03-12 00:00:00-04:00,1.680899977684021,1.684999942779541,1.649999976158142,1.649999976158142,46304.0,0.0,0.0
2025-03-14 00:00:00-04:00,1.7200000286102295,1.7300000190734863,1.7050000429153442,1.7200000286102295,39417.0,0.0,0.0
2025-03-16 00:00:00-04:00,1.7400000095367432,1.7400000095367432,1.7100000381469727,1.715000033378601,37492.0,0.0,0.0
2025-03-18 00:00:00-04:00,1.8650000095367432,1.8799999952316284,1.7100000381469727,1.7300000190734863,3513488.0,0.0,0.0
