Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-11-08 00:00:00-05:00,9.220000267028809,9.300000190734863,9.0,9.09000015258789,259300,0.0,0.0
2024-11-11 00:00:00-05:00,9.220000267028809,9.470000267028809,9.015000343322754,9.09000015258789,455400,0.0,0.0
2024-11-12 00:00:00-05:00,8.829999923706055,11.494999885559082,8.630000114440918,11.329999923706055,2219900,0.0,0.0
2024-11-13 00:00:00-05:00,11.550000190734863,13.319999694824219,11.529999732971191,12.84000015258789,1966800,0.0,0.0
2024-11-14 00:00:00-05:00,13.229999542236328,14.277999877929688,12.619999885559082,13.100000381469727,1353900,0.0,0.0
2024-11-15 00:00:00-05:00,13.109999656677246,13.15999984741211,12.425000190734863,12.670000076293945,646000,0.0,0.0
2024-11-18 00:00:00-05:00,12.670000076293945,12.819999694824219,11.850000381469727,12.399999618530273,727900,0.0,0.0
2024-11-19 00:00:00-05:00,12.289999961853027,13.529999732971191,12.11400032043457,12.920000076293945,707300,0.0,0.0
2024-11-20 00:00:00-05:00,12.75,12.90999984741211,12.279999732971191,12.5600004196167,935400,0.0,0.0
2024-11-21 00:00:00-05:00,12.600000381469727,13.039999961853027,12.550000190734863,12.550000190734863,1156700,0.0,0.0
2024-11-22 00:00:00-05:00,12.829999923706055,13.460000038146973,12.329999923706055,12.640000343322754,1635500,0.0,0.0
2024-11-25 00:00:00-05:00,12.819999694824219,13.34000015258789,12.680000305175781,13.289999961853027,886700,0.0,0.0
2024-11-26 00:00:00-05:00,13.399999618530273,13.899999618530273,12.319999694824219,12.449999809265137,974500,0.0,0.0
2024-11-27 00:00:00-05:00,12.380000114440918,13.267999649047852,12.380000114440918,12.989999771118164,646600,0.0,0.0
2024-11-29 00:00:00-05:00,13.399999618530273,14.119999885559082,12.630000114440918,12.8100004196167,620600,0.0,0.0
2024-12-02 00:00:00-05:00,12.850000381469727,12.907999992370605,11.234999656677246,12.140000343322754,1565800,0.0,0.0
2024-12-03 00:00:00-05:00,12.199999809265137,12.449999809265137,11.765000343322754,11.819999694824219,546200,0.0,0.0
2024-12-04 00:00:00-05:00,11.859999656677246,11.925000190734863,10.960000038146973,11.0,736000,0.0,0.0
2024-12-05 00:00:00-05:00,11.010000228881836,11.194999694824219,10.779999732971191,10.789999961853027,428500,0.0,0.0
2024-12-06 00:00:00-05:00,10.949999809265137,11.09000015258789,10.5600004196167,10.699999809265137,348500,0.0,0.0
2024-12-09 00:00:00-05:00,10.84000015258789,11.1899995803833,10.600000381469727,10.699999809265137,531900,0.0,0.0
2024-12-10 00:00:00-05:00,10.619999885559082,10.680000305175781,10.270000457763672,10.520000457763672,512200,0.0,0.0
2024-12-11 00:00:00-05:00,10.59000015258789,11.260000228881836,10.5,11.25,649800,0.0,0.0
2024-12-12 00:00:00-05:00,11.25,11.255000114440918,10.3100004196167,10.40999984741211,529100,0.0,0.0
2024-12-13 00:00:00-05:00,10.420000076293945,10.420000076293945,9.869999885559082,9.989999771118164,529400,0.0,0.0
2024-12-16 00:00:00-05:00,9.890000343322754,10.100000381469727,9.760000228881836,9.90999984741211,374700,0.0,0.0
2024-12-17 00:00:00-05:00,9.8100004196167,9.920000076293945,9.510000228881836,9.850000381469727,348100,0.0,0.0
2024-12-18 00:00:00-05:00,9.890000343322754,10.039999961853027,9.210000038146973,9.329999923706055,400400,0.0,0.0
2024-12-19 00:00:00-05:00,9.520000457763672,9.699999809265137,8.960000038146973,9.0600004196167,711600,0.0,0.0
2024-12-20 00:00:00-05:00,8.869999885559082,9.640000343322754,8.840999603271484,9.600000381469727,902500,0.0,0.0
2024-12-23 00:00:00-05:00,9.579999923706055,10.069999694824219,9.449999809265137,9.989999771118164,625900,0.0,0.0
2024-12-24 00:00:00-05:00,10.0,10.199999809265137,9.869999885559082,10.199999809265137,235800,0.0,0.0
2024-12-26 00:00:00-05:00,10.149999618530273,10.630000114440918,10.100000381469727,10.210000038146973,498200,0.0,0.0
2024-12-27 00:00:00-05:00,10.119999885559082,10.380000114440918,9.739999771118164,10.329999923706055,652000,0.0,0.0
2024-12-30 00:00:00-05:00,10.270000457763672,11.359999656677246,9.880000114440918,11.170000076293945,1654600,0.0,0.0
2024-12-31 00:00:00-05:00,11.260000228881836,11.270000457763672,10.15999984741211,10.59000015258789,883700,0.0,0.0
2025-01-02 00:00:00-05:00,10.680000305175781,11.170000076293945,10.40999984741211,10.789999961853027,659900,0.0,0.0
2025-01-03 00:00:00-05:00,10.880000114440918,11.279000282287598,10.470000267028809,11.239999771118164,601400,0.0,0.0
2025-01-06 00:00:00-05:00,11.729999542236328,11.829999923706055,10.869999885559082,10.920000076293945,532800,0.0,0.0
2025-01-07 00:00:00-05:00,10.989999771118164,11.100000381469727,10.329999923706055,10.399999618530273,562000,0.0,0.0
2025-01-08 00:00:00-05:00,10.130000114440918,10.329999923706055,9.699999809265137,9.989999771118164,549100,0.0,0.0
2025-01-10 00:00:00-05:00,10.130000114440918,10.166000366210938,9.680000305175781,9.729999542236328,530800,0.0,0.0
2025-01-13 00:00:00-05:00,9.59000015258789,9.729999542236328,8.9399995803833,9.15999984741211,618300,0.0,0.0
2025-01-14 00:00:00-05:00,9.25,9.470999717712402,8.710000038146973,8.800000190734863,620400,0.0,0.0
2025-01-15 00:00:00-05:00,9.069999694824219,9.470000267028809,8.899999618530273,9.0600004196167,626700,0.0,0.0
2025-01-16 00:00:00-05:00,9.079999923706055,9.1899995803833,8.899999618530273,9.140000343322754,479600,0.0,0.0
2025-01-17 00:00:00-05:00,9.270000457763672,9.430000305175781,9.170000076293945,9.300000190734863,357800,0.0,0.0
2025-01-21 00:00:00-05:00,9.369999885559082,9.949999809265137,9.300000190734863,9.649999618530273,611600,0.0,0.0
2025-01-22 00:00:00-05:00,9.699999809265137,9.744999885559082,8.930000305175781,9.59000015258789,729500,0.0,0.0
2025-01-23 00:00:00-05:00,9.5,10.130000114440918,9.385000228881836,10.0,741100,0.0,0.0
2025-01-24 00:00:00-05:00,10.0,10.199999809265137,9.6899995803833,9.970000267028809,523300,0.0,0.0
2025-01-27 00:00:00-05:00,9.449999809265137,9.449999809265137,8.229999542236328,8.25,1180900,0.0,0.0
2025-01-28 00:00:00-05:00,8.25,8.329999923706055,7.525000095367432,8.210000038146973,978900,0.0,0.0
2025-01-29 00:00:00-05:00,8.239999771118164,8.579999923706055,8.020000457763672,8.479999542236328,417100,0.0,0.0
2025-01-30 00:00:00-05:00,8.65999984741211,8.90999984741211,8.5600004196167,8.710000038146973,307900,0.0,0.0
2025-01-31 00:00:00-05:00,8.800000190734863,8.979999542236328,8.59000015258789,8.59000015258789,342100,0.0,0.0
2025-02-03 00:00:00-05:00,8.279999732971191,8.539999961853027,8.210000038146973,8.449999809265137,298100,0.0,0.0
2025-02-04 00:00:00-05:00,8.470000267028809,8.649999618530273,8.399999618530273,8.59000015258789,343100,0.0,0.0
2025-02-05 00:00:00-05:00,8.65999984741211,8.859999656677246,8.510000228881836,8.65999984741211,285800,0.0,0.0
2025-02-06 00:00:00-05:00,8.770000457763672,8.869000434875488,8.569999694824219,8.600000381469727,334800,0.0,0.0
2025-02-07 00:00:00-05:00,8.579999923706055,8.630000114440918,8.1899995803833,8.319999694824219,409800,0.0,0.0
2025-02-10 00:00:00-05:00,8.369999885559082,8.5,8.260000228881836,8.359999656677246,234800,0.0,0.0
2025-02-11 00:00:00-05:00,8.279999732971191,8.3100004196167,8.097999572753906,8.119999885559082,332000,0.0,0.0
2025-02-12 00:00:00-05:00,7.900000095367432,8.223999977111816,7.800000190734863,7.949999809265137,454400,0.0,0.0
2025-02-13 00:00:00-05:00,8.029999732971191,8.09000015258789,7.670000076293945,7.880000114440918,424100,0.0,0.0
2025-02-14 00:00:00-05:00,7.929999828338623,8.039999961853027,7.650000095367432,7.739999771118164,327700,0.0,0.0
2025-02-18 00:00:00-05:00,7.809999942779541,7.860000133514404,7.599999904632568,7.710000038146973,437200,0.0,0.0
2025-02-19 00:00:00-05:00,7.670000076293945,8.267999649047852,7.53000020980835,8.0,585700,0.0,0.0
2025-02-20 00:00:00-05:00,8.020000457763672,8.199999809265137,7.630000114440918,8.15999984741211,428100,0.0,0.0
2025-02-21 00:00:00-05:00,8.239999771118164,8.239999771118164,7.579999923706055,7.650000095367432,923700,0.0,0.0
2025-02-24 00:00:00-05:00,7.690000057220459,7.699999809265137,6.949999809265137,7.190000057220459,527600,0.0,0.0
2025-02-25 00:00:00-05:00,7.150000095367432,7.34499979019165,6.820000171661377,7.28000020980835,502300,0.0,0.0
2025-02-26 00:00:00-05:00,7.400000095367432,7.599999904632568,7.340000152587891,7.420000076293945,275300,0.0,0.0
2025-02-27 00:00:00-05:00,7.510000228881836,7.510000228881836,7.139999866485596,7.139999866485596,449700,0.0,0.0
2025-02-28 00:00:00-05:00,7.090000152587891,7.320000171661377,7.039999961853027,7.25,307000,0.0,0.0
2025-03-03 00:00:00-05:00,7.289999961853027,7.349999904632568,6.53000020980835,6.599999904632568,1064200,0.0,0.0
2025-03-04 00:00:00-05:00,6.519999980926514,6.630000114440918,6.171999931335449,6.53000020980835,861600,0.0,0.0
2025-03-05 00:00:00-05:00,6.690000057220459,6.784999847412109,6.369999885559082,6.739999771118164,517200,0.0,0.0
2025-03-06 00:00:00-05:00,6.550000190734863,6.659999847412109,6.380000114440918,6.480000019073486,463100,0.0,0.0
2025-03-07 00:00:00-05:00,6.489999771118164,6.989999771118164,6.480000019073486,6.929999828338623,722000,0.0,0.0
2025-03-10 00:00:00-04:00,5.25,5.329999923706055,2.2799999713897705,4.75,15177000,0.0,0.0
2025-03-11 00:00:00-04:00,3.1500000953674316,3.299999952316284,2.759999990463257,3.2200000286102295,6638500,0.0,0.0
2025-03-12 00:00:00-04:00,3.1700000762939453,3.240000009536743,2.859999895095825,3.2200000286102295,2807000,0.0,0.0
2025-03-13 00:00:00-04:00,3.2100000381469727,3.380000114440918,3.009999990463257,3.069999933242798,1310500,0.0,0.0
2025-03-14 00:00:00-04:00,3.1600000858306885,3.25,3.0,3.25,1518600,0.0,0.0
2025-03-17 00:00:00-04:00,3.25,3.430000066757202,3.2100000381469727,3.2300000190734863,1391100,0.0,0.0
2025-03-18 00:00:00-04:00,3.200000047683716,3.2200000286102295,3.009999990463257,3.0899999141693115,1338000,0.0,0.0
2025-03-19 00:00:00-04:00,3.0899999141693115,3.180000066757202,3.0399999618530273,3.0999999046325684,1349900,0.0,0.0
2025-03-20 00:00:00-04:00,3.0399999618530273,3.2300000190734863,2.9600000381469727,3.0299999713897705,1005400,0.0,0.0
2025-03-21 00:00:00-04:00,2.930000066757202,2.9649999141693115,2.8499999046325684,2.940000057220459,1204300,0.0,0.0
2025-03-24 00:00:00-04:00,3.009999990463257,3.25,3.009999990463257,3.200000047683716,1002700,0.0,0.0
2025-03-25 00:00:00-04:00,3.180000066757202,3.190000057220459,2.880000114440918,2.9000000953674316,872900,0.0,0.0
2025-03-26 00:00:00-04:00,2.9000000953674316,2.9089999198913574,2.7300000190734863,2.740000009536743,521100,0.0,0.0
2025-03-27 00:00:00-04:00,2.700000047683716,2.825000047683716,2.619999885559082,2.7200000286102295,631600,0.0,0.0
2025-03-28 00:00:00-04:00,2.680000066757202,2.746999979019165,2.549999952316284,2.690000057220459,1050300,0.0,0.0
2025-03-31 00:00:00-04:00,2.5999999046325684,2.694999933242798,2.484999895095825,2.630000114440918,941200,0.0,0.0
2025-04-01 00:00:00-04:00,2.619999885559082,2.694999933242798,2.559999942779541,2.5899999141693115,700400,0.0,0.0
2025-04-02 00:00:00-04:00,2.5199999809265137,2.5799999237060547,2.450000047683716,2.5,716100,0.0,0.0
2025-04-03 00:00:00-04:00,2.390000104904175,2.4100000858306885,2.25,2.259999990463257,881900,0.0,0.0
2025-04-04 00:00:00-04:00,2.240000009536743,2.259999990463257,2.0250000953674316,2.1500000953674316,941300,0.0,0.0
2025-04-07 00:00:00-04:00,2.069999933242798,2.4000000953674316,2.009999990463257,2.190000057220459,1127700,0.0,0.0
2025-04-08 00:00:00-04:00,2.3299999237060547,2.359999895095825,1.9700000286102295,2.0299999713897705,1302200,0.0,0.0
2025-04-09 00:00:00-04:00,1.9800000190734863,2.490000009536743,1.9700000286102295,2.4600000381469727,849200,0.0,0.0
2025-04-10 00:00:00-04:00,2.2699999809265137,2.427999973297119,2.190000057220459,2.3299999237060547,715900,0.0,0.0
2025-04-11 00:00:00-04:00,2.3399999141693115,2.4200000762939453,2.265000104904175,2.390000104904175,546800,0.0,0.0
2025-04-14 00:00:00-04:00,2.4800000190734863,2.4800000190734863,2.2750000953674316,2.3499999046325684,483800,0.0,0.0
2025-04-15 00:00:00-04:00,2.359999895095825,2.390000104904175,2.2200000286102295,2.259999990463257,428300,0.0,0.0
2025-04-16 00:00:00-04:00,2.0899999141693115,2.180000066757202,2.059999942779541,2.130000114440918,562700,0.0,0.0
2025-04-17 00:00:00-04:00,2.140000104904175,2.184999942779541,1.9600000381469727,1.9800000190734863,664300,0.0,0.0
2025-04-21 00:00:00-04:00,1.9800000190734863,1.9900000095367432,1.840000033378601,1.9299999475479126,777200,0.0,0.0
2025-04-22 00:00:00-04:00,1.9800000190734863,2.009999990463257,1.8700000047683716,1.9600000381469727,530400,0.0,0.0
2025-04-23 00:00:00-04:00,2.0399999618530273,2.059999942779541,1.7400000095367432,1.7599999904632568,956800,0.0,0.0
2025-04-24 00:00:00-04:00,1.7899999618530273,1.8200000524520874,1.6699999570846558,1.7999999523162842,1120900,0.0,0.0
2025-04-25 00:00:00-04:00,1.7599999904632568,1.7710000276565552,1.6200000047683716,1.7300000190734863,929700,0.0,0.0
2025-04-28 00:00:00-04:00,1.7400000095367432,1.850000023841858,1.7400000095367432,1.809999942779541,768600,0.0,0.0
2025-04-29 00:00:00-04:00,1.8300000429153442,1.8300000429153442,1.6799999475479126,1.7100000381469727,711900,0.0,0.0
2025-04-30 00:00:00-04:00,1.6799999475479126,1.7300000190734863,1.6200000047683716,1.7000000476837158,520400,0.0,0.0
2025-05-01 00:00:00-04:00,1.690000057220459,1.8300000429153442,1.659999966621399,1.7699999809265137,533500,0.0,0.0
2025-05-02 00:00:00-04:00,1.7799999713897705,1.8899999856948853,1.75,1.8600000143051147,434300,0.0,0.0
2025-05-05 00:00:00-04:00,1.8200000524520874,1.8899999856948853,1.8009999990463257,1.8200000524520874,404700,0.0,0.0
2025-05-06 00:00:00-04:00,1.7999999523162842,1.9249999523162842,1.7899999618530273,1.809999942779541,376000,0.0,0.0
2025-05-07 00:00:00-04:00,1.8200000524520874,1.8799999952316284,1.7999999523162842,1.809999942779541,416300,0.0,0.0
2025-05-08 00:00:00-04:00,1.850000023841858,1.9900000095367432,1.8300000429153442,1.9700000286102295,503400,0.0,0.0
2025-05-09 00:00:00-04:00,1.9800000190734863,1.9900000095367432,1.8899999856948853,1.899999976158142,312300,0.0,0.0
2025-05-12 00:00:00-04:00,2.049999952316284,2.1700000762939453,2.0250000953674316,2.109999895095825,1024500,0.0,0.0
2025-05-13 00:00:00-04:00,2.049999952316284,2.119999885559082,1.7899999618530273,1.9299999475479126,1431000,0.0,0.0
2025-05-14 00:00:00-04:00,1.9459999799728394,2.0899999141693115,1.7899999618530273,1.7999999523162842,622200,0.0,0.0
2025-05-15 00:00:00-04:00,1.75,1.7899999618530273,1.559999942779541,1.6200000047683716,948900,0.0,0.0
2025-05-16 00:00:00-04:00,1.6299999952316284,1.718000054359436,1.6200000047683716,1.690000057220459,471000,0.0,0.0
2025-05-19 00:00:00-04:00,1.7100000381469727,1.75,1.559999942779541,1.6799999475479126,564800,0.0,0.0
2025-05-20 00:00:00-04:00,1.6699999570846558,1.6799999475479126,1.590000033378601,1.590000033378601,626600,0.0,0.0
2025-05-21 00:00:00-04:00,1.5700000524520874,1.590999960899353,1.5,1.5,761500,0.0,0.0
2025-05-22 00:00:00-04:00,1.5099999904632568,1.5700000524520874,1.4800000190734863,1.5299999713897705,414900,0.0,0.0
2025-05-23 00:00:00-04:00,1.5399999618530273,1.6150000095367432,1.4900000095367432,1.5800000429153442,655600,0.0,0.0
2025-05-27 00:00:00-04:00,1.6299999952316284,1.6749999523162842,1.5800000429153442,1.6200000047683716,784300,0.0,0.0
2025-05-28 00:00:00-04:00,1.6200000047683716,1.7699999809265137,1.6050000190734863,1.75,789200,0.0,0.0
2025-05-29 00:00:00-04:00,1.7699999809265137,2.5199999809265137,1.690000057220459,2.299999952316284,9214800,0.0,0.0
2025-05-30 00:00:00-04:00,2.140000104904175,2.630000114440918,1.9800000190734863,2.130000114440918,5576400,0.0,0.0
2025-06-02 00:00:00-04:00,2.140000104904175,2.309999942779541,1.909999966621399,2.2200000286102295,3443800,0.0,0.0
2025-06-03 00:00:00-04:00,2.2699999809265137,2.8499999046325684,2.119999885559082,2.759999990463257,4958800,0.0,0.0
2025-06-04 00:00:00-04:00,2.75,2.7699999809265137,2.3550000190734863,2.4000000953674316,3082100,0.0,0.0
2025-06-05 00:00:00-04:00,2.4600000381469727,2.4700000286102295,2.109999895095825,2.1500000953674316,2935500,0.0,0.0
2025-06-06 00:00:00-04:00,2.2300000190734863,2.990000009536743,2.190000057220459,2.9200000762939453,5755500,0.0,0.0
2025-06-09 00:00:00-04:00,3.0,3.0,2.5399999618530273,2.619999885559082,3240300,0.0,0.0
2025-06-10 00:00:00-04:00,2.6600000858306885,2.6600000858306885,2.4100000858306885,2.430000066757202,1430600,0.0,0.0
2025-06-11 00:00:00-04:00,2.4600000381469727,2.880000114440918,2.4100000858306885,2.609999895095825,3643000,0.0,0.0
2025-06-12 00:00:00-04:00,2.5299999713897705,2.7769999504089355,2.509999990463257,2.569999933242798,1848100,0.0,0.0
2025-06-13 00:00:00-04:00,2.490000009536743,2.569999933242798,2.299999952316284,2.5,1993800,0.0,0.0
2025-06-16 00:00:00-04:00,2.609999895095825,2.630000114440918,2.4000000953674316,2.4800000190734863,1061400,0.0,0.0
2025-06-17 00:00:00-04:00,2.4600000381469727,2.4600000381469727,2.2300000190734863,2.299999952316284,1536200,0.0,0.0
2025-06-18 00:00:00-04:00,2.319999933242798,2.4000000953674316,2.2200000286102295,2.359999895095825,821900,0.0,0.0
2025-06-20 00:00:00-04:00,2.390000104904175,2.390000104904175,2.1500000953674316,2.1500000953674316,1508000,0.0,0.0
2025-06-23 00:00:00-04:00,2.119999885559082,2.190000057220459,1.9900000095367432,2.0799999237060547,2577000,0.0,0.0
2025-06-24 00:00:00-04:00,2.109999895095825,2.3399999141693115,2.109999895095825,2.2699999809265137,1630500,0.0,0.0
2025-06-25 00:00:00-04:00,2.2799999713897705,2.299999952316284,2.1600000858306885,2.25,1383000,0.0,0.0
2025-06-26 00:00:00-04:00,2.2799999713897705,2.4200000762939453,2.26200008392334,2.380000114440918,951400,0.0,0.0
2025-06-27 00:00:00-04:00,2.369999885559082,2.5789999961853027,2.3550000190734863,2.4800000190734863,4367400,0.0,0.0
2025-06-30 00:00:00-04:00,2.4700000286102295,2.5,2.365000009536743,2.4700000286102295,1183500,0.0,0.0
2025-07-01 00:00:00-04:00,2.4200000762939453,2.640000104904175,2.359999895095825,2.5299999713897705,878800,0.0,0.0
2025-07-02 00:00:00-04:00,2.5199999809265137,2.630000114440918,2.4700000286102295,2.5399999618530273,1000300,0.0,0.0
2025-07-03 00:00:00-04:00,2.559999942779541,3.180000066757202,2.559999942779541,3.1500000953674316,3757000,0.0,0.0
2025-07-07 00:00:00-04:00,3.109999895095825,3.130000114440918,2.7200000286102295,3.0,2188600,0.0,0.0
2025-07-08 00:00:00-04:00,3.049999952316284,3.510999917984009,3.0199999809265137,3.180000066757202,2749600,0.0,0.0
2025-07-09 00:00:00-04:00,3.200000047683716,3.3399999141693115,3.0399999618530273,3.319999933242798,2662000,0.0,0.0
2025-07-10 00:00:00-04:00,3.3299999237060547,3.4100000858306885,3.134999990463257,3.3299999237060547,1192200,0.0,0.0
2025-07-11 00:00:00-04:00,3.2899999618530273,3.4700000286102295,3.240000009536743,3.309999942779541,1323300,0.0,0.0
2025-07-14 00:00:00-04:00,3.4000000953674316,3.430000066757202,3.1050000190734863,3.1600000858306885,1944200,0.0,0.0
2025-07-15 00:00:00-04:00,3.200000047683716,3.2200000286102295,2.924999952316284,2.940000057220459,4943100,0.0,0.0
2025-07-16 00:00:00-04:00,2.930000066757202,2.984999895095825,2.6600000858306885,2.859999895095825,2705900,0.0,0.0
2025-07-17 00:00:00-04:00,2.880000114440918,2.9649999141693115,2.759999990463257,2.7899999618530273,1399600,0.0,0.0
2025-07-18 00:00:00-04:00,2.8499999046325684,2.875999927520752,2.7100000381469727,2.7899999618530273,1089200,0.0,0.0
2025-07-21 00:00:00-04:00,2.8299999237060547,3.0199999809265137,2.819999933242798,2.9000000953674316,1272800,0.0,0.0
2025-07-22 00:00:00-04:00,2.9000000953674316,2.9149999618530273,2.680000066757202,2.7200000286102295,1468000,0.0,0.0
2025-07-23 00:00:00-04:00,2.759999990463257,3.0199999809265137,2.680000066757202,2.890000104904175,1952000,0.0,0.0
2025-07-24 00:00:00-04:00,2.9000000953674316,2.9000000953674316,2.7200000286102295,2.740000009536743,1389800,0.0,0.0
