Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-11-09 00:00:00-05:00,14.898667335510254,14.91333293914795,14.405332565307617,14.433333396911621,69255000.0,0.0,0.0
2015-11-11 00:00:00-05:00,14.523332595825195,14.600000381469727,14.177332878112793,14.196000099182129,43738500.0,0.0,0.0
2015-11-13 00:00:00-05:00,14.196666717529297,14.199333190917969,13.767999649047852,13.812666893005371,51454500.0,0.0,0.0
2015-11-15 00:00:00-05:00,13.739333152770996,14.331999778747559,13.720000267028809,14.287332534790039,43881000.0,0.0,0.0
2015-11-17 00:00:00-05:00,14.300000190734863,14.7586669921875,14.168000221252441,14.73799991607666,42178500.0,0.0,0.0
2015-11-19 00:00:00-05:00,14.899333000183105,15.0,14.238666534423828,14.667332649230957,66010500.0,0.0,0.0
2015-11-21 00:00:00-05:00,,,,,,,
2015-11-23 00:00:00-05:00,14.357999801635742,14.733332633972168,14.333333015441895,14.550000190734863,37204500.0,0.0,0.0
2015-11-25 00:00:00-05:00,14.755999565124512,15.388667106628418,14.692000389099121,15.309332847595215,59862000.0,0.0,0.0
2015-11-27 00:00:00-05:00,15.404000282287598,15.483332633972168,15.133999824523926,15.440667152404785,29241000.0,0.0,0.0
2015-11-29 00:00:00-05:00,15.452667236328125,15.618666648864746,15.272000312805176,15.350666999816895,39897000.0,0.0,0.0
2015-12-01 00:00:00-05:00,15.800000190734863,15.90666675567627,15.415332794189453,15.465999603271484,44722500.0,0.0,0.0
2015-12-03 00:00:00-05:00,15.497332572937012,15.5513334274292,15.177332878112793,15.358667373657227,38604000.0,0.0,0.0
2015-12-05 00:00:00-05:00,,,,,,,
2015-12-07 00:00:00-05:00,15.168000221252441,15.25333309173584,14.946666717529297,15.114666938781738,40314000.0,0.0,0.0
2015-12-09 00:00:00-05:00,14.980667114257812,15.232666969299316,14.909333229064941,15.137999534606934,31075500.0,0.0,0.0
2015-12-11 00:00:00-05:00,15.015999794006348,15.050000190734863,14.442667007446289,14.468000411987305,49030500.0,0.0,0.0
2015-12-13 00:00:00-05:00,14.500666618347168,14.727999687194824,14.324666976928711,14.571999549865723,42406500.0,0.0,0.0
2015-12-15 00:00:00-05:00,14.80666732788086,15.658666610717773,14.715332984924316,15.633999824523926,76564500.0,0.0,0.0
2015-12-17 00:00:00-05:00,15.526000022888184,15.726667404174805,15.28600025177002,15.36400032043457,45213000.0,0.0,0.0
2015-12-19 00:00:00-05:00,,,,,,,
2015-12-21 00:00:00-05:00,15.666000366210938,15.770000457763672,15.308667182922363,15.329999923706055,29422500.0,0.0,0.0
2015-12-23 00:00:00-05:00,15.370667457580566,15.458666801452637,15.218667030334473,15.371333122253418,10620000.0,0.0,0.0
2015-12-25 00:00:00-05:00,,,,,,,
2015-12-27 00:00:00-05:00,15.432666778564453,15.465332984924316,15.03600025177002,15.263333320617676,28519500.0,0.0,0.0
2015-12-29 00:00:00-05:00,15.773332595825195,16.242000579833984,15.711333274841309,15.87266731262207,55468500.0,0.0,0.0
2015-12-31 00:00:00-05:00,15.900667190551758,16.229999542236328,15.891332626342773,16.000667572021484,40725000.0,0.0,0.0
2016-01-02 00:00:00-05:00,,,,,,,
2016-01-04 00:00:00-05:00,15.090666770935059,15.12600040435791,14.666666984558105,14.895333290100098,47802000.0,0.0,0.0
2016-01-06 00:00:00-05:00,14.279333114624023,14.562666893005371,14.244667053222656,14.376667022705078,53314500.0,0.0,0.0
2016-01-08 00:00:00-05:00,14.52400016784668,14.696000099182129,14.0513334274292,14.066666603088379,54421500.0,0.0,0.0
2016-01-10 00:00:00-05:00,14.267333030700684,14.296667098999023,13.533332824707031,13.856666564941406,61371000.0,0.0,0.0
2016-01-12 00:00:00-05:00,14.133999824523926,14.176667213439941,13.333333015441895,13.354000091552734,61896000.0,0.0,0.0
2016-01-14 00:00:00-05:00,13.264666557312012,13.671333312988281,13.149999618530273,13.666000366210938,83679000.0,0.0,0.0
2016-01-16 00:00:00-05:00,,,,,,,
2016-01-18 00:00:00-05:00,13.913999557495117,14.031332969665527,13.385333061218262,13.64799976348877,60580500.0,0.0,0.0
2016-01-20 00:00:00-05:00,13.436667442321777,13.548666954040527,13.001333236694336,13.33133316040039,47493000.0,0.0,0.0
2016-01-22 00:00:00-05:00,13.653332710266113,13.699999809265137,13.268667221069336,13.50333309173584,46861500.0,0.0,0.0
2016-01-24 00:00:00-05:00,13.337332725524902,13.571332931518555,13.058667182922363,13.092000007629395,40480500.0,0.0,0.0
2016-01-26 00:00:00-05:00,12.825332641601562,12.883999824523926,12.38466739654541,12.538000106811523,54258000.0,0.0,0.0
