Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2015-11-09 00:00:00-05:00,175.34883205769515,176.2699070201873,175.07843431095446,176.23609924316406,75874600.0,0.0,0.0,0.0
2015-11-11 00:00:00-05:00,174.49534682906358,174.96855248625604,173.07572985748615,173.09262084960938,121315200.0,0.0,0.0,0.0
2015-11-13 00:00:00-05:00,172.67857947476867,172.9489771926606,171.06459998216428,171.1490936279297,153577100.0,0.0,0.0,0.0
2015-11-15 00:00:00-05:00,170.9631741518111,173.81086613111793,170.8448598583252,173.751708984375,117645200.0,0.0,0.0,0.0
2015-11-17 00:00:00-05:00,174.1066108719903,176.52335048364728,174.0643705036038,176.37969970703125,121342500.0,0.0,0.0,0.0
2015-11-19 00:00:00-05:00,176.98812868063592,177.55428635009812,176.48957365894503,176.8698272705078,94011500.0,0.0,0.0,0.0
2015-11-21 00:00:00-05:00,,,,,,,,
2015-11-23 00:00:00-05:00,175.65299591287788,177.30922845911928,175.2642968265415,176.90362548828125,98874400.0,0.0,0.0,0.0
2015-11-25 00:00:00-05:00,177.03039219431176,177.23320014936485,176.61633078795282,176.8782958984375,51980100.0,0.0,0.0,0.0
2015-11-27 00:00:00-05:00,176.97122928792504,177.28389315354065,176.48957813942113,177.08108520507812,37317800.0,0.0,0.0,0.0
2015-11-29 00:00:00-05:00,177.24161389933894,177.3599152951254,176.23604558821143,176.3459014892578,112822700.0,0.0,0.0,0.0
2015-12-01 00:00:00-05:00,177.97679959630162,178.29790896123305,175.95721716221186,176.21072387695312,108441300.0,0.0,0.0,0.0
2015-12-03 00:00:00-05:00,173.74333433631423,177.42759600404514,173.74333433631423,177.1318359375,192913900.0,0.0,0.0,0.0
2015-12-05 00:00:00-05:00,,,,,,,,
2015-12-07 00:00:00-05:00,174.4868959836621,176.0079104368967,173.88693054061625,174.87559509277344,103372400.0,0.0,0.0,0.0
2015-12-09 00:00:00-05:00,173.58271333135417,175.28118623266707,173.34611052601366,173.9629669189453,116128900.0,0.0,0.0,0.0
2015-12-11 00:00:00-05:00,171.83357153736756,172.50112680548807,170.27873625417266,170.59140014648438,211173300.0,0.0,0.0,0.0
2015-12-13 00:00:00-05:00,170.75191235480392,171.58002211138123,168.96047467088675,171.45326232910156,182385200.0,0.0,0.0,0.0
2015-12-15 00:00:00-05:00,174.38549723626664,176.0924287563864,173.05883224879364,175.78822326660156,197017000.0,0.0,0.0,0.0
2015-12-17 00:00:00-05:00,172.3631915575431,172.4991885552619,169.86406351438916,170.02557373046875,251393500.0,1.212,0.0,0.0
2015-12-19 00:00:00-05:00,,,,,,,,
2015-12-21 00:00:00-05:00,172.32071689155447,173.28126962598944,171.32616814441351,172.98374938964844,111026200.0,0.0,0.0,0.0
2015-12-23 00:00:00-05:00,174.87083149030076,175.38935819314347,174.6158160187899,174.83682250976562,48539600.0,0.0,0.0,0.0
2015-12-25 00:00:00-05:00,,,,,,,,
2015-12-27 00:00:00-05:00,174.13973574713006,174.47974761487743,173.357698074814,174.437255859375,65899900.0,0.0,0.0,0.0
2015-12-29 00:00:00-05:00,176.0523737055609,176.13738317809765,174.9048106794371,175.04931640625,63317700.0,0.0,0.0,0.0
2015-12-31 00:00:00-05:00,174.3693106858858,175.01533864438827,173.29824829101562,173.29824829101562,114877900.0,0.0,0.0,0.0
2016-01-02 00:00:00-05:00,,,,,,,,
2016-01-04 00:00:00-05:00,171.19860781995925,171.6236292027999,170.0510578686635,171.16461181640625,110845800.0,0.0,0.0,0.0
2016-01-06 00:00:00-05:00,166.03885939543875,167.8324501975802,164.55978027436933,164.9508056640625,213436100.0,0.0,0.0,0.0
2016-01-08 00:00:00-05:00,165.91984108839497,166.48087239822252,162.85118634119118,163.14019775390625,209817200.0,0.0,0.0,0.0
2016-01-10 00:00:00-05:00,164.06676064760444,164.40678555928213,161.35513493673565,163.30172729492188,187941300.0,0.0,0.0,0.0
2016-01-12 00:00:00-05:00,165.29084803951898,165.63936875987366,160.13109410876896,160.51361083984375,221168900.0,0.0,0.0,0.0
2016-01-14 00:00:00-05:00,158.7625065541893,160.45408352265602,157.699952992841,159.64654541015625,324846400.0,0.0,0.0,0.0
2016-01-16 00:00:00-05:00,,,,,,,,
2016-01-18 00:00:00-05:00,161.47420539713022,161.6017066836811,158.27803479420814,159.85911560058594,195244400.0,0.0,0.0,0.0
2016-01-20 00:00:00-05:00,158.28644118403113,160.5475446842278,156.95186805142117,158.6944580078125,195772900.0,0.0,0.0,0.0
2016-01-22 00:00:00-05:00,161.32109802762528,162.15413621840344,160.55606480740767,161.95013427734375,168319600.0,0.0,0.0,0.0
2016-01-24 00:00:00-05:00,161.44011050828814,161.63561670051817,159.30650796792625,159.50201416015625,130371700.0,0.0,0.0,0.0
2016-01-26 00:00:00-05:00,161.15106186263313,162.83414241382306,159.00895108890631,159.9185028076172,185681700.0,0.0,0.0,0.0
2016-01-28 00:00:00-05:00,161.5251473670149,164.80631331483698,161.40614188582444,164.67030334472656,210529300.0,0.0,0.0,0.0
2016-01-30 00:00:00-05:00,,,,,,,,
2016-02-01 00:00:00-05:00,163.1742294884138,163.1827252474002,161.11711439875464,161.64414978027344,182564900.0,0.0,0.0,0.0
2016-02-03 00:00:00-05:00,162.11170262214046,163.8457845963963,161.4741703863568,162.8682403564453,139531800.0,0.0,0.0,0.0
2016-02-05 00:00:00-05:00,162.34965518428928,162.92767797744992,159.1279861821613,159.76551818847656,180788300.0,0.0,0.0,0.0
2016-02-07 00:00:00-05:00,157.9124493576142,158.20995654538632,155.38782128758157,157.61492919921875,191526700.0,0.0,0.0,0.0
2016-02-09 00:00:00-05:00,158.45649034410195,160.0970668141741,157.35992780707878,157.48744201660156,148214100.0,0.0,0.0,0.0
2016-02-11 00:00:00-05:00,157.22392371726897,158.66048516968075,156.37388090795778,158.64349365234375,127632400.0,0.0,0.0,0.0
2016-02-13 00:00:00-05:00,,,,,,,,
2016-02-15 00:00:00-05:00,160.46255230383798,161.34659093971607,159.49350421596606,161.3210906982422,120250700.0,0.0,0.0,0.0
2016-02-17 00:00:00-05:00,164.22824639843324,164.28775561309732,162.97018683916716,163.28469848632812,102343000.0,0.0,0.0,0.0
2016-02-19 00:00:00-05:00,162.50266914566478,163.36120764414954,161.8906373348521,163.2082061767578,114793000.0,0.0,0.0,0.0
2016-02-21 00:00:00-05:00,164.79777759372215,165.7158252856684,164.72977261980512,165.57131958007812,103640300.0,0.0,0.0,0.0
2016-02-23 00:00:00-05:00,162.04369827663794,164.50881774329739,160.9301440423064,164.22830200195312,150812200.0,0.0,0.0,0.0
2016-02-25 00:00:00-05:00,167.09286536667793,167.18635759263398,165.6732829357697,165.8347930908203,129833700.0,0.0,0.0,0.0
2016-02-27 00:00:00-05:00,,,,,,,,
2016-02-29 00:00:00-05:00,165.7668697435241,168.48701753924152,165.29084777046134,168.40200805664062,141799700.0,0.0,0.0,0.0
2016-03-02 00:00:00-05:00,168.98003179221232,169.83858347021402,168.4020088139299,169.8215789794922,95172200.0,0.0,0.0,0.0
2016-03-04 00:00:00-05:00,170.01706802736805,171.15613531923964,169.1840296550289,170.37408447265625,129293600.0,0.0,0.0,0.0
2016-03-06 00:00:00-05:00,169.44748704403273,170.91807006589138,169.3709863237614,170.51004028320312,100219000.0,0.0,0.0,0.0
2016-03-08 00:00:00-05:00,169.46451712027678,169.83002926385342,168.67397064622244,169.4815216064453,94801200.0,0.0,0.0,0.0
2016-03-10 00:00:00-05:00,171.07965651711586,172.3972258152021,169.6005899377421,172.35472106933594,137964500.0,0.0,0.0,0.0
2016-03-12 00:00:00-05:00,,,,,,,,
2016-03-14 00:00:00-04:00,171.16461682899657,172.15916533749441,170.90110563921812,171.8531494140625,93169100.0,0.0,0.0,0.0
2016-03-16 00:00:00-04:00,172.76274615394337,174.45432344393572,172.3632249012877,173.94430541992188,134278500.0,0.0,0.0,0.0
2016-03-18 00:00:00-04:00,174.44834171090955,174.96954265067944,174.13220792429374,174.62777709960938,138372400.0,1.05,0.0,0.0
2016-03-20 00:00:00-04:00,174.36296186318808,175.10630934196928,174.13226287278127,174.8756103515625,72926700.0,0.0,0.0,0.0
2016-03-22 00:00:00-04:00,174.39709186195626,174.58506684104583,173.45721696650833,173.62811279296875,81052500.0,0.0,0.0,0.0
2016-03-24 00:00:00-04:00,172.59423925108732,173.58537761539546,172.37209294357834,173.5511932373047,84360900.0,0.0,0.0,0.0
2016-03-26 00:00:00-04:00,,,,,,,,
2016-03-28 00:00:00-04:00,173.24363754203526,175.371165756783,172.93604325842742,175.2600860595703,92922900.0,0.0,0.0,0.0
2016-03-30 00:00:00-04:00,175.93512431097722,176.36233795087324,175.4395549241948,175.60189819335938,94584100.0,0.0,0.0,0.0
2016-04-01 00:00:00-04:00,174.60216404018507,176.98600965245097,174.28601718218056,176.79803466796875,114423500.0,0.0,0.0,0.0
2016-04-03 00:00:00-04:00,176.72115521033604,176.92622240384418,175.9179916659991,176.2255859375,63497000.0,0.0,0.0,0.0
2016-04-05 00:00:00-04:00,174.46545053968902,176.43063523957525,174.2860151338752,176.37081909179688,91839800.0,0.0,0.0,0.0
2016-04-07 00:00:00-04:00,175.44801636971306,175.88378243235996,174.19200778476585,174.7303009033203,95040600.0,0.0,0.0,0.0
2016-04-09 00:00:00-04:00,,,,,,,,
2016-04-11 00:00:00-04:00,174.4910651130954,176.22555070246227,174.04675946809147,175.94358825683594,115350600.0,0.0,0.0,0.0
2016-04-13 00:00:00-04:00,177.7806772192833,178.23352260108774,177.37909538447184,177.72940063476562,65212900.0,0.0,0.0,0.0
2016-04-15 00:00:00-04:00,177.72930564197696,177.8660170525719,177.20810479691178,177.5327911376953,75761600.0,0.0,0.0,0.0
2016-04-17 00:00:00-04:00,177.53283484195885,178.81447529738014,176.86638284814143,178.78030395507812,82531000.0,0.0,0.0,0.0
2016-04-19 00:00:00-04:00,179.38694958491706,180.21574483428532,178.90847254147184,179.51512145996094,81100300.0,0.0,0.0,0.0
2016-04-21 00:00:00-04:00,178.19073332949142,178.82300089405828,177.64390063276124,178.54959106445312,99251700.0,0.0,0.0,0.0
2016-04-23 00:00:00-04:00,,,,,,,,
2016-04-25 00:00:00-04:00,178.60940877866597,179.01954311290305,178.0284046947782,178.5068817138672,75864200.0,0.0,0.0,0.0
2016-04-27 00:00:00-04:00,178.1138186560283,179.22456307968028,176.83217844025893,177.25083923339844,97216200.0,0.0,0.0,0.0
2016-04-29 00:00:00-04:00,176.62714078512494,176.97745896489553,175.1831571484048,176.29391479492188,142424100.0,0.0,0.0,0.0
2016-05-01 00:00:00-04:00,176.79808498614784,177.87465862752094,176.3623317822046,177.6952362060547,62188000.0,0.0,0.0,0.0
2016-05-03 00:00:00-04:00,175.14902802157104,175.88383589983152,174.6619982829167,175.16610717773438,92243800.0,0.0,0.0,0.0
2016-05-05 00:00:00-04:00,174.35439868461998,175.81547481864948,174.2006080586818,175.7727508544922,89315000.0,0.0,0.0,0.0
2016-05-07 00:00:00-04:00,,,,,,,,
2016-05-09 00:00:00-04:00,176.62716101447964,178.12240835363448,176.55880528590134,178.10531616210938,77472200.0,0.0,0.0,0.0
2016-05-11 00:00:00-04:00,177.11414546379126,177.28504127293806,175.47364738863627,176.49041748046875,89586300.0,0.0,0.0,0.0
2016-05-13 00:00:00-04:00,176.1913677258027,176.7467399672377,174.6277650147003,174.9524383544922,96474600.0,0.0,0.0,0.0
2016-05-15 00:00:00-04:00,175.12335547388943,177.15688277335855,175.06353932867407,176.67840576171875,77486800.0,0.0,0.0,0.0
